sequence,filename,filter,cutoff,order,psnr,ssim,time_ms
GOPR0372_07_00,000117.png,ideal_hpf,30.0,2,7.662575472257384,0.07044807880011957,621.6928000030748
GOPR0372_07_00,000118.png,ideal_hpf,30.0,2,7.632928118558626,0.07585997021360673,605.3653000017221
GOPR0372_07_00,000119.png,ideal_hpf,30.0,2,7.417981496073105,0.050503192993091785,607.2100000019418
GOPR0372_07_00,000120.png,ideal_hpf,30.0,2,7.291073172789774,0.036193572526878666,558.0396000004839
GOPR0372_07_00,000121.png,ideal_hpf,30.0,2,7.263683621102146,0.04385100307835257,585.389199997735
GOPR0372_07_00,000122.png,ideal_hpf,30.0,2,7.244056430057792,0.05752646001727093,567.2204000002239
GOPR0372_07_00,000123.png,ideal_hpf,30.0,2,7.157061358514297,0.04864209933472849,584.9476000003051
GOPR0372_07_00,000124.png,ideal_hpf,30.0,2,7.160375597536235,0.04910948914856205,593.4663000007276
GOPR0372_07_00,000125.png,ideal_hpf,30.0,2,7.163861823806345,0.04770962666640932,607.3063000003458
GOPR0372_07_00,000126.png,ideal_hpf,30.0,2,7.124353871508246,0.039882871270911724,615.8705999987433
GOPR0372_07_00,000127.png,ideal_hpf,30.0,2,7.150739683806028,0.03720563900630746,576.578200001677
GOPR0372_07_00,000128.png,ideal_hpf,30.0,2,7.339162444322024,0.0463213588927345,580.0721999985399
GOPR0372_07_00,000129.png,ideal_hpf,30.0,2,7.364790309958168,0.04550105702731297,618.2643000029202
GOPR0372_07_00,000130.png,ideal_hpf,30.0,2,7.432982867061383,0.06514378072462602,606.584399996791
GOPR0372_07_00,000131.png,ideal_hpf,30.0,2,7.243714516141373,0.04390440338175294,573.2227000007697
GOPR0372_07_00,000132.png,ideal_hpf,30.0,2,7.3315044820658235,0.07146757186579569,593.9636000002793
GOPR0372_07_00,000133.png,ideal_hpf,30.0,2,7.22261729669691,0.06632876374704309,616.5388999979768
GOPR0372_07_00,000134.png,ideal_hpf,30.0,2,6.941583613121214,0.045093681117084665,576.4553000008164
GOPR0372_07_00,000135.png,ideal_hpf,30.0,2,6.6051274376016424,0.03341000601986959,634.8204000023543
GOPR0372_07_00,000136.png,ideal_hpf,30.0,2,6.38585410816934,0.028180988069167984,619.3856999998388
GOPR0372_07_00,000137.png,ideal_hpf,30.0,2,6.023162299934034,0.026168552881469884,632.3804000021482
GOPR0372_07_00,000138.png,ideal_hpf,30.0,2,5.769668595410289,0.0355195012499614,651.5031999988423
GOPR0372_07_00,000139.png,ideal_hpf,30.0,2,5.656182679224018,0.039168655752623176,637.3352000009618
GOPR0372_07_00,000140.png,ideal_hpf,30.0,2,5.396709772615975,0.022004708214396637,649.6922000005725
GOPR0372_07_00,000141.png,ideal_hpf,30.0,2,5.321697389222381,0.02368046973232481,654.9181000009412
GOPR0372_07_00,000142.png,ideal_hpf,30.0,2,5.411218136234542,0.0450582694293454,579.0434000009554
GOPR0372_07_00,000143.png,ideal_hpf,30.0,2,5.288683690678843,0.024089972610729246,602.0743999979459
GOPR0372_07_00,000144.png,ideal_hpf,30.0,2,5.274817830899846,0.02133900100294428,608.6455999975442
GOPR0372_07_00,000145.png,ideal_hpf,30.0,2,5.081537081643948,0.020886905074665552,564.5497999976214
GOPR0372_07_00,000146.png,ideal_hpf,30.0,2,5.046011499997624,0.021641993012124727,612.5809000004665
